geography_id,country,city,state,postal_code,region
EA-14035_43229,United States,Columbus,Ohio,43229,East
RF-19840_91104,United States,Pasadena,California,91104,West
LC-17050_90004,United States,Los Angeles,California,90004,West
PS-18970_20735,United States,Clinton,Maryland,20735,East
PS-18970_10024,United States,New York City,New York,10024,East
JO-15280_92037,United States,San Diego,California,92037,West
VP-21730_10011,United States,New York City,New York,10011,East
GA-14725_93534,United States,Lancaster,California,93534,West
EM-14140_59405,United States,Great Falls,Montana,59405,West
DB-13615_94110,United States,San Francisco,California,94110,West
ML-17395_8701,United States,Lakewood,New Jersey,8701,East
JH-15430_44105,United States,Cleveland,Ohio,44105,East
BP-11095_1841,United States,Lawrence,Massachusetts,1841,East
SB-20185_3301,United States,Concord,New Hampshire,3301,East
SV-20785_21215,United States,Baltimore,Maryland,21215,East
DO-13435_43229,United States,Columbus,Ohio,43229,East
TB-21355_77041,United States,Houston,Texas,77041,Central
BS-11380_10011,United States,New York City,New York,10011,East
FM-14215_27405,United States,Greensboro,North Carolina,27405,South
JL-15835_10024,United States,New York City,New York,10024,East
AF-10870_94109,United States,San Francisco,California,94109,West
BG-11035_71203,United States,Monroe,Louisiana,71203,South
MB-17305_45231,United States,Cincinnati,Ohio,45231,East
HW-14935_98105,United States,Seattle,Washington,98105,West
AB-10105_10011,United States,New York City,New York,10011,East
JP-15460_10035,United States,New York City,New York,10035,East
DV-13045_38109,United States,Memphis,Tennessee,38109,South
CM-12190_92105,United States,San Diego,California,92105,West
SC-20695_54601,United States,La Crosse,Wisconsin,54601,Central
VW-21775_90032,United States,Los Angeles,California,90032,West
PP-18955_98115,United States,Seattle,Washington,98115,West
DR-12880_33180,United States,Miami,Florida,33180,South
RB-19465_19143,United States,Philadelphia,Pennsylvania,19143,East
NF-18385_23320,United States,Chesapeake,Virginia,23320,South
CR-12580_10009,United States,New York City,New York,10009,East
SU-20665_48104,United States,Ann Arbor,Michigan,48104,Central
SC-20050_91941,United States,La Mesa,California,91941,West
ML-18040_48126,United States,Dearborn,Michigan,48126,Central
GM-14440_92024,United States,San Diego,California,92024,West
JK-15640_44107,United States,Lakewood,Ohio,44107,East
AT-10435_6450,United States,Meriden,Connecticut,6450,East
AH-10690_30076,United States,Roswell,Georgia,30076,South
SJ-20125_98105,United States,Seattle,Washington,98105,West
HM-14860_7960,United States,Morristown,New Jersey,7960,East
AG-10495_22304,United States,Alexandria,Virginia,22304,South
JB-16000_84106,United States,Salt Lake City,Utah,84106,West
AJ-10795_92307,United States,Apple Valley,California,92307,West
MM-18280_10009,United States,New York City,New York,10009,East
TH-21235_90805,United States,Long Beach,California,90805,West
AH-10120_97301,United States,Salem,Oregon,97301,West
CL-12700_80013,United States,Aurora,Colorado,80013,West
JG-15310_43055,United States,Newark,Ohio,43055,East
SE-20110_98103,United States,Seattle,Washington,98103,West
TG-21640_83201,United States,Pocatello,Idaho,83201,West
SH-19975_75081,United States,Dallas,Texas,75081,Central
MC-17275_98105,United States,Seattle,Washington,98105,West
PJ-18835_98115,United States,Seattle,Washington,98115,West
ZC-21910_60610,United States,Chicago,Illinois,60610,Central
SC-20680_49423,United States,Holland,Michigan,49423,Central
BP-11230_74012,United States,Broken Arrow,Oklahoma,74012,Central
RD-19585_30605,United States,Athens,Georgia,30605,South
KL-16645_98105,United States,Seattle,Washington,98105,West
CK-12205_32712,United States,Apopka,Florida,32712,South
RB-19705_77070,United States,Houston,Texas,77070,Central
KM-16225_21215,United States,Baltimore,Maryland,21215,East
AH-10465_94109,United States,San Francisco,California,94109,West
AG-10765_60623,United States,Chicago,Illinois,60623,Central
EB-14170_78041,United States,Laredo,Texas,78041,Central
PG-18895_94109,United States,San Francisco,California,94109,West
CA-12055_44105,United States,Cleveland,Ohio,44105,East
SS-20875_43302,United States,Marion,Ohio,43302,East
RP-19390_6824,United States,Fairfield,Connecticut,6824,East
SC-20440_10009,United States,New York City,New York,10009,East
NW-18400_10024,United States,New York City,New York,10024,East
KW-16435_60653,United States,Chicago,Illinois,60653,Central
HR-14770_10035,United States,New York City,New York,10035,East
AG-10900_23223,United States,Richmond,Virginia,23223,South
BM-11650_48104,United States,Ann Arbor,Michigan,48104,Central
RD-19720_47905,United States,Lafayette,Indiana,47905,Central
KB-16585_97477,United States,Springfield,Oregon,97477,West
DW-13585_94109,United States,San Francisco,California,94109,West
VG-21805_60653,United States,Chicago,Illinois,60653,Central
DR-12880_10011,United States,New York City,New York,10011,East
AH-10690_77095,United States,Houston,Texas,77095,Central
JP-15520_53711,United States,Madison,Wisconsin,53711,Central
DR-12880_6460,United States,Milford,Connecticut,6460,East
JK-15625_10024,United States,New York City,New York,10024,East
MV-17485_90049,United States,Los Angeles,California,90049,West
BP-11155_94109,United States,San Francisco,California,94109,West
DH-13075_94533,United States,Fairfield,California,94533,West
LH-16900_27834,United States,Greenville,North Carolina,27834,South
DK-13090_11561,United States,Long Beach,New York,11561,East
SS-20410_60089,United States,Buffalo Grove,Illinois,60089,Central
FP-14320_92037,United States,San Diego,California,92037,West
LC-17050_40475,United States,Richmond,Kentucky,40475,South
AS-10240_22153,United States,Springfield,Virginia,22153,South
HG-15025_76106,United States,Fort Worth,Texas,76106,Central
BW-11065_27604,United States,Raleigh,North Carolina,27604,South
BH-11710_33012,United States,Hialeah,Florida,33012,South
JP-16135_90032,United States,Los Angeles,California,90032,West
JM-16195_92630,United States,Lake Forest,California,92630,West
FH-14365_11561,United States,Long Beach,New York,11561,East
MC-17575_98103,United States,Seattle,Washington,98103,West
EB-13870_96003,United States,Redding,California,96003,West
PM-19135_78207,United States,San Antonio,Texas,78207,Central
AR-10345_77070,United States,Houston,Texas,77070,Central
SS-20875_1453,United States,Leominster,Massachusetts,1453,East
SC-20440_90032,United States,Los Angeles,California,90032,West
EA-14035_65807,United States,Springfield,Missouri,65807,Central
TP-21130_76706,United States,Waco,Texas,76706,Central
BP-11290_90036,United States,Los Angeles,California,90036,West
LM-17065_13021,United States,Auburn,New York,13021,East
KT-16465_94109,United States,San Francisco,California,94109,West
AP-10915_90008,United States,Los Angeles,California,90008,West
JD-15790_90049,United States,Los Angeles,California,90049,West
XP-21865_95928,United States,Chico,California,95928,West
JK-16090_97477,United States,Springfield,Oregon,97477,West
MG-18205_32216,United States,Jacksonville,Florida,32216,South
PG-18820_93309,United States,Bakersfield,California,93309,West
LD-17005_10011,United States,New York City,New York,10011,East
MN-17935_79907,United States,El Paso,Texas,79907,Central
RD-19900_91360,United States,Thousand Oaks,California,91360,West
JP-16135_45503,United States,Springfield,Ohio,45503,East
KE-16420_75220,United States,Dallas,Texas,75220,Central
DL-13315_37918,United States,Knoxville,Tennessee,37918,South
KB-16240_37421,United States,Chattanooga,Tennessee,37421,South
JD-16150_92037,United States,San Diego,California,92037,West
AC-10450_33614,United States,Tampa,Florida,33614,South
LS-17245_13501,United States,Utica,New York,13501,East
CS-12175_94122,United States,San Francisco,California,94122,West
AR-10510_43229,United States,Columbus,Ohio,43229,East
KB-16405_10035,United States,New York City,New York,10035,East
MM-17920_47374,United States,Richmond,Indiana,47374,Central
RF-19735_92105,United States,San Diego,California,92105,West
BP-11290_28027,United States,Concord,North Carolina,28027,South
MJ-17740_33178,United States,Miami,Florida,33178,South
DO-13645_90036,United States,Los Angeles,California,90036,West
MV-17485_98115,United States,Seattle,Washington,98115,West
MG-17875_22204,United States,Arlington,Virginia,22204,South
BS-11665_92105,United States,San Diego,California,92105,West
PO-19180_55113,United States,Roseville,Minnesota,55113,Central
DA-13450_23464,United States,Virginia Beach,Virginia,23464,South
AH-10690_75220,United States,Dallas,Texas,75220,Central
JK-15730_94521,United States,Concord,California,94521,West
MS-17530_72032,United States,Conway,Arkansas,72032,South
JK-15640_19120,United States,Philadelphia,Pennsylvania,19120,East
CM-12235_72209,United States,Little Rock,Arkansas,72209,South
RS-19420_6450,United States,Meriden,Connecticut,6450,East
BP-11185_19143,United States,Philadelphia,Pennsylvania,19143,East
MA-17995_82001,United States,Cheyenne,Wyoming,82001,West
EB-13705_92804,United States,Anaheim,California,92804,West
RD-19900_47401,United States,Bloomington,Indiana,47401,Central
EH-14005_72401,United States,Jonesboro,Arkansas,72401,South
FM-14290_19140,United States,Philadelphia,Pennsylvania,19140,East
FG-14260_1841,United States,Lawrence,Massachusetts,1841,East
MV-17485_10011,United States,New York City,New York,10011,East
JW-15220_92105,United States,San Diego,California,92105,West
EH-13765_94109,United States,San Francisco,California,94109,West
LS-17245_94110,United States,San Francisco,California,94110,West
BP-11050_2920,United States,Cranston,Rhode Island,2920,East
CC-12220_42301,United States,Owensboro,Kentucky,42301,South
JM-15580_21215,United States,Baltimore,Maryland,21215,East
RD-19720_60610,United States,Chicago,Illinois,60610,Central
SS-20410_30318,United States,Atlanta,Georgia,30318,South
KD-16495_90036,United States,Los Angeles,California,90036,West
PL-18925_90049,United States,Los Angeles,California,90049,West
ZD-21925_47374,United States,Richmond,Indiana,47374,Central
LS-16945_94110,United States,San Francisco,California,94110,West
PB-18805_94122,United States,San Francisco,California,94122,West
PC-18745_7090,United States,Westfield,New Jersey,7090,East
FM-14290_94122,United States,San Francisco,California,94122,West
KD-16495_95123,United States,San Jose,California,95123,West
SC-20680_98115,United States,Seattle,Washington,98115,West
DW-13585_42301,United States,Owensboro,Kentucky,42301,South
PF-19120_10035,United States,New York City,New York,10035,East
DK-13225_10011,United States,New York City,New York,10011,East
RB-19435_22153,United States,Springfield,Virginia,22153,South
GD-14590_98226,United States,Bellingham,Washington,98226,West
RA-19885_35601,United States,Decatur,Alabama,35601,South
DB-13555_72701,United States,Fayetteville,Arkansas,72701,South
RL-19615_19120,United States,Philadelphia,Pennsylvania,19120,East
RB-19465_98103,United States,Seattle,Washington,98103,West
JF-15295_75023,United States,Plano,Texas,75023,Central
RW-19690_90049,United States,Los Angeles,California,90049,West
VG-21790_90032,United States,Los Angeles,California,90032,West
JM-15265_90036,United States,Los Angeles,California,90036,West
BE-11455_50315,United States,Des Moines,Iowa,50315,Central
CB-12535_38671,United States,Southaven,Mississippi,38671,South
SD-20485_77041,United States,Houston,Texas,77041,Central
SG-20890_10009,United States,New York City,New York,10009,East
TS-21430_19601,United States,Reading,Pennsylvania,19601,East
DK-13225_94109,United States,San Francisco,California,94109,West
ML-17395_90045,United States,Los Angeles,California,90045,West
MA-17560_90004,United States,Los Angeles,California,90004,West
LR-17035_94109,United States,San Francisco,California,94109,West
BE-11335_10009,United States,New York City,New York,10009,East
CC-12145_92105,United States,San Diego,California,92105,West
BD-11770_10024,United States,New York City,New York,10024,East
JK-15640_10011,United States,New York City,New York,10011,East
DB-13615_28205,United States,Charlotte,North Carolina,28205,South
RR-19525_66212,United States,Overland Park,Kansas,66212,Central
SV-20935_85204,United States,Mesa,Arizona,85204,West
RB-19465_74133,United States,Tulsa,Oklahoma,74133,Central
MV-18190_10035,United States,New York City,New York,10035,East
EH-14185_19143,United States,Philadelphia,Pennsylvania,19143,East
JS-16030_39401,United States,Hattiesburg,Mississippi,39401,South
ES-14020_90049,United States,Los Angeles,California,90049,West
NS-18640_43229,United States,Columbus,Ohio,43229,East
SH-19975_83605,United States,Caldwell,Idaho,83605,West
RF-19345_85023,United States,Phoenix,Arizona,85023,West
DL-12865_33142,United States,Miami,Florida,33142,South
AG-10390_90004,United States,Los Angeles,California,90004,West
SW-20245_12180,United States,Troy,New York,12180,East
KN-16390_2740,United States,New Bedford,Massachusetts,2740,East
GB-14530_29501,United States,Florence,South Carolina,29501,South
CL-12565_90049,United States,Los Angeles,California,90049,West
KF-16285_90008,United States,Los Angeles,California,90008,West
AY-10555_90049,United States,Los Angeles,California,90049,West
BD-11635_43229,United States,Columbus,Ohio,43229,East
HG-15025_70065,United States,Kenner,Louisiana,70065,South
CB-12025_75104,United States,Cedar Hill,Texas,75104,Central
LS-16945_2908,United States,Providence,Rhode Island,2908,East
DM-13015_43130,United States,Lancaster,Ohio,43130,East
AC-10615_98115,United States,Seattle,Washington,98115,West
LT-17110_28540,United States,Jacksonville,North Carolina,28540,South
AH-10585_33142,United States,Miami,Florida,33142,South
SS-20140_3060,United States,Nashua,New Hampshire,3060,East
TD-20995_10011,United States,New York City,New York,10011,East
PP-18955_90036,United States,Los Angeles,California,90036,West
